,x1,x2,x3,x4,label,raw
0,-3.160733883148259,4.637523675911847,6.012535688175741,3.3853294207222837,1,2
1,-4.437049570922939,-8.189714725781391,-5.693240135756442,-0.9406608884662866,0,1
2,-5.448176902470802,10.458039313622752,-6.107195832265868,2.642680699258813,1,3
3,-8.997400111137832,-5.719693058314821,-9.039398873023273,-1.6550461241102246,0,1
4,-7.494411338048565,8.302358987271656,-11.293013943649404,4.953883753592082,1,3
5,-7.207714534544226,8.082353425549218,-9.790519857897193,4.483379264779599,1,3
6,-3.782526577375652,1.1126828923900318,-5.019899620765697,3.865635152518875,1,2
7,-2.369150619922026,1.4884141057033085,-7.575792051133023,-5.228057828574121,0,0
8,-9.684149031468525,-9.153851053592673,-8.572449831823958,-2.238203512001091,0,1
9,-0.43649509054477864,4.929690688955823,-9.387735049981206,-4.112246481228147,0,0
10,3.776021251862983,2.1104554454595053,0.04162691960676468,0.8083193726255837,1,2
11,-3.933951017598978,-8.628353837928971,-5.158060532057392,-6.096223080418193,0,1
12,-0.1977361355857581,9.685237778418518,-7.8120248265933485,-3.1849307864855065,0,0
13,-0.7826399600804409,5.696531080490811,-12.3773157892036,-3.585224852484236,0,0
14,-4.736027146176195,-7.760243930614002,-7.538990344890837,-3.5081523692360195,0,1
15,-3.0269133000053676,0.6063543233746345,-2.1611786814494254,-1.8134869091113943,1,2
16,-5.548623734153912,7.90769735289461,-11.699353452741008,1.269140230132272,1,3
17,0.44035557866543407,5.984145763255294,-2.779916887964723,-5.257835455411781,0,0
18,-9.710310324304526,-7.720899282945704,-8.901150027897334,-3.572012410152489,0,1
19,-3.690745484969313,-7.678949179413905,-11.267328444941747,-2.3206656680375066,0,1
20,-1.0777182923552615,-0.6238587400365376,-2.2024974747982986,5.146898641953465,1,2
21,-7.4671565040641825,9.491905231139796,-7.710595359427596,4.462862006981679,1,3
22,-5.765212306770917,9.988196170406583,-9.16077401120387,4.880334800511065,1,3
23,-7.255435800350875,8.30053620832442,-9.668931197492041,7.547225312457023,1,3
24,-4.5636974084242015,3.3901260790659418,-5.493176975589403,3.471311959526693,1,2
25,-5.629174357440675,5.4797852167106385,-9.356016189599845,2.3003343757598786,1,3
26,-0.24511297743206262,2.2348525174966065,-2.6106347621647874,11.793985983698908,1,2
27,-2.7223312370962773,3.724614218690144,0.044835447328932965,4.307701874855237,1,2
28,4.927488695898784,6.198583260266856,-8.575094703133061,-4.064597867190398,0,0
29,1.2122585082236905,-1.5199780901197966,-3.795979256449135,1.5890857292755358,1,2
30,-6.78734083792543,-10.559554553492113,-8.944105373284426,-1.9177929273421082,0,1
31,-6.1039392194273745,-7.9347617184807255,-9.361180832384024,-6.17949766229897,0,1
32,-1.8155735903288646,1.070800821524093,-1.9877392674377088,7.399321051319287,1,2
33,-7.515371095104484,-8.746940020579583,-7.444926896413127,-0.1148211721890191,0,1
34,-7.524751743052538,-9.134491863280182,-4.917251980732431,-0.2359159835568918,0,1
35,-1.1321594567277735,4.8451331793891095,-8.56109817319,-0.05839976322776952,0,0
36,-2.4741336716944606,2.7765594116341807,-5.532339072959854,-3.8372720707596826,0,0
37,-0.36434209719588573,-0.2066181802071536,-0.585716285138044,3.996829636163919,1,2
38,-5.454311356313713,-8.59199032902477,-6.778107726722404,-5.739697796767901,0,1
39,-5.6881929146902666,7.722742788106683,-9.727780101770595,2.6104210522152824,1,3
40,-4.441137135761124,-8.106550444788164,-7.935847430788597,-4.215879563010008,0,1
41,-7.9541787905780446,-10.58387493633306,-7.170743401473973,-1.7044869950928097,0,1
42,-7.1576128066049085,11.613030220621782,-9.103626395951629,5.040647101088346,1,3
43,-3.770348803012588,-5.237954767433632,-10.324051336045649,-3.0866775628152134,0,1
44,-2.1700449325295326,0.902840222014179,0.5505342264246877,2.535764478317313,1,2
45,-5.253771508218374,-5.222263942802796,-6.559754169574543,-2.5573395471149754,0,1
46,-6.903886972944293,-6.3198181103460325,-7.018479742144231,-1.258974420516878,0,1
47,-8.990693767964437,-7.407287778694093,-5.5093388716825915,-1.2076010790043483,0,1
48,-5.4635155774004955,-7.362183792008485,-5.68810904679125,-3.811030034786509,0,1
49,1.5787467467763698,1.1636988242783564,4.208859965730378,4.768539884204044,1,2
50,2.1876454510411207,3.21140937996796,-1.521281222313888,4.4448217519443505,1,2
51,-3.6902434934514625,-2.4556498301395124,0.26914692192232925,2.053579728017631,1,2
52,-4.872893504002766,2.8859917927716574,-1.5844767166010327,8.430638315343806,1,2
53,-1.801443483462343,-2.156550039848577,0.5087378606114679,1.4766551852636964,1,2
54,-5.424220778197259,8.762277393611452,-8.540643986956487,6.199917032201357,1,3
55,-4.859919310353225,10.008582979963197,-8.782420126186178,3.816627564101617,1,3
56,-6.055561662113674,-8.686820413016529,-8.720648004252883,-1.9731269184651479,0,1
57,-7.962873700693216,-5.984416520290598,-7.89381346025127,-1.8604180642110202,0,1
58,-3.100106004661294,-2.155692122187513,-1.5344537296944147,0.8935625156267455,1,2
59,-4.008299418153146,5.9831833089231194,-10.082859730400987,-4.450506541896166,0,0
60,2.8662969636058406,0.7974654266986613,-0.7923345017623347,3.2329913535144055,1,2
61,-6.870644975486038,5.051456451929339,-8.614590730831807,3.886679797256468,1,3
62,-4.163726632299999,-0.22695243684742317,-0.9599412932522884,7.831975144934571,1,2
63,1.881256023603187,3.582430593423846,-1.3259748979906143,4.122755613010564,1,2
64,-8.589346264557339,6.537165589369945,-8.9310867997308,3.7105612978721276,1,3
65,-10.423612274672406,-11.773912429709753,-8.547632428608406,-4.693679430446528,0,1
66,-7.436376878662269,-7.055240568765472,-5.897982948754561,-2.9951957165342677,0,1
67,-7.469954158101322,-7.862151427101578,-10.63345319306147,-1.8851936634613577,0,1
68,-8.317120682854778,-6.61019187928745,-5.320934720085035,-3.5685505123083683,0,1
69,-7.779353527183945,-7.108732166292068,-6.985068942300899,-2.8910551405045566,0,1
70,-7.295147288608975,7.682994896327236,-9.337703796672349,4.058435287523222,1,3
71,-0.9809626169143089,3.9863384085869233,-14.511285842027625,-1.8941171127514744,0,0
72,-2.333545575240867,-0.8852128063894771,-7.7400052322313595,0.799676980321923,0,0
73,-6.7016833158520654,-7.848717121975146,-5.282559358023898,-2.9369492673536293,0,1
74,-7.702946392483799,-8.530266799450713,-6.588421367616991,-0.8967982901999889,0,1
75,-3.118398354509914,4.378965533149086,-12.425995097301197,-3.443886194864285,0,0
76,0.528537556850174,6.266350918625602,0.4149072083077896,2.6647894013336346,1,2
77,0.7998426650250305,7.709551301469691,-5.247738851952632,-6.988394045421277,0,0
78,-5.353133035262,9.022659172335915,-10.487835711462285,4.157836971462953,1,3
79,-2.0932709321446197,2.983822047125014,-9.306562921561483,-5.888201219447617,0,0
80,-5.320629817591711,7.3392470586734655,-8.978254691097117,0.9209889386145753,1,3
81,-3.367587790854011,6.836763122419573,-11.487232053462641,2.475791367714587,1,3
82,-6.990888061641654,5.773459082806094,-8.566161367176923,4.070675370862546,1,3
83,-2.3631308544371117,-1.2505565925837976,-2.0020181949014155,4.403240885030365,1,2
84,-6.051169422317377,-8.386181315465567,-5.668089312850739,-4.68911173877394,0,1
85,-5.722783513055717,7.29022660526177,-8.673017662633587,5.576225823042053,1,3
